file_path,label
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2694.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2701.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2695.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2702.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2708.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2700.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2705.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2686.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2707.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2711.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2698.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2689.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2703.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2721.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2706.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2696.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2709.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2704.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2715.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2722.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2737.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2719.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2738.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2710.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2731.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2724.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2747.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2723.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2734.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2727.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2718.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2716.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2726.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2713.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2730.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2729.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2733.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2732.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2725.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2712.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2714.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2735.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2728.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2754.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2763.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2761.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2740.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2769.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2736.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2753.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2746.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2750.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2741.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2760.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2755.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2757.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2758.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2752.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2744.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2751.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2749.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2742.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2759.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2745.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2739.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2748.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2743.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2770.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2768.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2776.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2765.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2778.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2792.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2775.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2774.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2777.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2784.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2762.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2767.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2781.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2771.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2779.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2782.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2766.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2764.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2756.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2773.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2780.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2772.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2791.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2794.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2789.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2817.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2815.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2799.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2787.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2796.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2807.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2783.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2806.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2785.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2786.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2793.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2802.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2797.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2804.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2805.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2816.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2795.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2810.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2790.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2798.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2788.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2808.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2823.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2824.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2833.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2812.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2830.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2827.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2834.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2801.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2826.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2829.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2800.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2811.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2818.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2814.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2820.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2809.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2832.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2819.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2831.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2822.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2821.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2813.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2803.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2861.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2841.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2835.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2836.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2847.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2849.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2825.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2842.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2845.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2862.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2852.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2837.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2828.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2846.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2858.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2844.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2840.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2839.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2848.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2850.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2838.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2843.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2851.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2869.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2859.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2874.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2854.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2867.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2856.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2873.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2857.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2853.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2863.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2870.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2855.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2872.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2866.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2860.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2881.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2871.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2868.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2864.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2865.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2897.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2891.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2898.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2877.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2878.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2900.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2889.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2876.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2896.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2882.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2890.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2887.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2886.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2885.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2893.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2879.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2895.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2875.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2906.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2884.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2880.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2892.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2894.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2888.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2883.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2907.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2922.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2901.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2918.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2923.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2920.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2916.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2929.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2902.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2908.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2904.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2903.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2919.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2928.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2924.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2926.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2912.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2905.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2909.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2910.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2915.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2927.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2917.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2899.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2914.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2931.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2911.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2947.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2943.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2955.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2944.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2935.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2946.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2933.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2925.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2948.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2930.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2945.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2937.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2951.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2921.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2963.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2938.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2960.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2942.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2913.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2934.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2958.tiff,Myeloblast
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/MYO/MYO_2939.tiff,Myeloblast
